query_peak_id	query_chrom	query_start	query_end	target_peak_id	target_chrom	target_start	target_end	overlap_bp	query_overlap_fraction	target_overlap_fraction	reciprocal_overlap_score	reciprocal_best_hit	source_species	target_species
human_ocr_0034197	chr15	79028623	79028967	mouse_ocr_0021202	chr15	79028295	79028770	147	0.4273255813953488	0.3094736842105263	0.3094736842105263	True	human	mouse
human_ocr_0065190	chr15	79357413	79357812	mouse_ocr_0023976	chr15	79357005	79358056	399	1.0	0.3796384395813511	0.3796384395813511	True	human	mouse
human_ocr_0005466	chr15	79671125	79671281	mouse_ocr_0002030	chr15	79670619	79671389	156	1.0	0.2025974025974026	0.2025974025974026	True	human	mouse
human_ocr_0005730	chr15	80798230	80798429	mouse_ocr_0008293	chr15	80798342	80798744	87	0.4371859296482412	0.21641791044776118	0.21641791044776118	True	human	mouse
human_ocr_0005730	chr15	80798438	80798634	mouse_ocr_0008293	chr15	80798342	80798744	196	1.0	0.48756218905472637	0.48756218905472637	True	human	mouse
human_ocr_0045434	chr15	80799461	80799577	mouse_ocr_0042515	chr15	80799261	80799572	111	0.9568965517241379	0.35691318327974275	0.35691318327974275	True	human	mouse
human_ocr_0010937	chr15	81693704	81694266	mouse_ocr_0007590	chr15	81693683	81694876	562	1.0	0.471081307627829	0.471081307627829	True	human	mouse
human_ocr_0010937	chr15	81694342	81694854	mouse_ocr_0007590	chr15	81693683	81694876	512	1.0	0.4291701592623638	0.4291701592623638	True	human	mouse
human_ocr_0078171	chr15	81745802	81745944	mouse_ocr_0046947	chr15	81745644	81746202	142	1.0	0.25448028673835127	0.25448028673835127	True	human	mouse
human_ocr_0068188	chr15	83451760	83451924	mouse_ocr_0042940	chr15	83451471	83452106	164	1.0	0.25826771653543307	0.25826771653543307	True	human	mouse
human_ocr_0012030	chr15	83555265	83555524	mouse_ocr_0013156	chr15	83555067	83556049	259	1.0	0.2637474541751528	0.2637474541751528	True	human	mouse
human_ocr_0030196	chr15	85266976	85267066	mouse_ocr_0037307	chr15	85266791	85267049	73	0.8111111111111111	0.28294573643410853	0.28294573643410853	True	human	mouse
human_ocr_0059185	chr15	89310330	89310444	mouse_ocr_0043418	chr15	89310263	89310551	114	1.0	0.3958333333333333	0.3958333333333333	True	human	mouse
human_ocr_0000201	chr15	89429374	89429714	mouse_ocr_0003242	chr15	89428996	89430294	340	1.0	0.26194144838212635	0.26194144838212635	True	human	mouse
human_ocr_0029014	chr15	95804464	95804596	mouse_ocr_0008500	chr15	95804008	95804642	132	1.0	0.2082018927444795	0.2082018927444795	True	human	mouse
human_ocr_0037188	chr15	96666052	96666127	mouse_ocr_0012282	chr15	96665936	96666224	75	1.0	0.2604166666666667	0.2604166666666667	True	human	mouse
human_ocr_0003540	chr15	98567402	98567761	mouse_ocr_0019617	chr15	98567069	98568260	359	1.0	0.30142737195633923	0.30142737195633923	True	human	mouse
human_ocr_0031403	chr15	98805326	98805922	mouse_ocr_0026413	chr15	98805297	98805732	406	0.6812080536912751	0.9333333333333333	0.6812080536912751	True	human	mouse
human_ocr_0040870	chr15	98867406	98867503	mouse_ocr_0036704	chr15	98867389	98867655	97	1.0	0.36466165413533835	0.36466165413533835	True	human	mouse
human_ocr_0040870	chr15	98867504	98867582	mouse_ocr_0036704	chr15	98867389	98867655	78	1.0	0.2932330827067669	0.2932330827067669	True	human	mouse
human_ocr_0040870	chr15	98867582	98867636	mouse_ocr_0036704	chr15	98867389	98867655	54	1.0	0.20300751879699247	0.20300751879699247	True	human	mouse
human_ocr_0006180	chr15	98871602	98872016	mouse_ocr_0031226	chr15	98871263	98872674	414	1.0	0.293408929836995	0.293408929836995	True	human	mouse
human_ocr_0006180	chr15	98872016	98872433	mouse_ocr_0031226	chr15	98871263	98872674	417	1.0	0.29553508150248053	0.29553508150248053	True	human	mouse
human_ocr_0026548	chr15	99498927	99499080	mouse_ocr_0006436	chr15	99498724	99499284	153	1.0	0.2732142857142857	0.2732142857142857	True	human	mouse
human_ocr_0007730	chr15	99702240	99702572	mouse_ocr_0010486	chr15	99701913	99702821	332	1.0	0.3656387665198238	0.3656387665198238	True	human	mouse
human_ocr_0000061	chr15	99772173	99772411	mouse_ocr_0003699	chr15	99771815	99772891	238	1.0	0.2211895910780669	0.2211895910780669	True	human	mouse
human_ocr_0040847	chr15	100694558	100694740	mouse_ocr_0019450	chr15	100694463	100694863	182	1.0	0.455	0.455	True	human	mouse
human_ocr_0042944	chr15	102006495	102006551	mouse_ocr_0031025	chr15	102006406	102006628	56	1.0	0.25225225225225223	0.25225225225225223	True	human	mouse
human_ocr_0024744	chr15	102239361	102239602	mouse_ocr_0019217	chr15	102239251	102239586	225	0.9336099585062241	0.6716417910447762	0.6716417910447762	True	human	mouse
human_ocr_0003934	chr15	102405870	102406507	mouse_ocr_0001701	chr15	102405218	102406959	637	1.0	0.3658816771970132	0.3658816771970132	True	human	mouse
human_ocr_0001890	chr15	102470363	102470671	mouse_ocr_0000151	chr15	102470172	102471248	308	1.0	0.2862453531598513	0.2862453531598513	True	human	mouse
human_ocr_0002072	chr15	102518346	102518657	mouse_ocr_0002840	chr15	102517686	102519083	311	1.0	0.22261989978525412	0.22261989978525412	True	human	mouse
human_ocr_0000430	chr15	102625260	102625497	mouse_ocr_0001582	chr15	102624977	102626111	237	1.0	0.20899470899470898	0.20899470899470898	True	human	mouse
human_ocr_0000415	chr15	102722242	102722398	mouse_ocr_0000061	chr15	102721876	102722473	156	1.0	0.2613065326633166	0.2613065326633166	True	human	mouse
human_ocr_0017856	chr15	102987552	102987636	mouse_ocr_0028571	chr15	102987457	102987869	84	1.0	0.20388349514563106	0.20388349514563106	True	human	mouse
human_ocr_0017856	chr15	102987708	102987852	mouse_ocr_0028571	chr15	102987457	102987869	144	1.0	0.34951456310679613	0.34951456310679613	True	human	mouse
human_ocr_0033255	chr15	103165572	103165652	mouse_ocr_0032751	chr15	103165450	103165743	80	1.0	0.27303754266211605	0.27303754266211605	True	human	mouse
human_ocr_0011639	chr15	103215238	103215639	mouse_ocr_0029164	chr15	103214974	103215571	333	0.830423940149626	0.5577889447236181	0.5577889447236181	True	human	mouse
human_ocr_0033026	chr15	103258419	103258565	mouse_ocr_0009599	chr15	103258123	103258751	146	1.0	0.23248407643312102	0.23248407643312102	True	human	mouse
human_ocr_0015038	chr15	103314889	103315237	mouse_ocr_0030867	chr15	103314957	103315549	280	0.8045977011494253	0.47297297297297297	0.47297297297297297	True	human	mouse
human_ocr_0015038	chr15	103315342	103315464	mouse_ocr_0030867	chr15	103314957	103315549	122	1.0	0.20608108108108109	0.20608108108108109	True	human	mouse
human_ocr_0048686	chr15	103339988	103340127	mouse_ocr_0031735	chr15	103339897	103340471	139	1.0	0.2421602787456446	0.2421602787456446	True	human	mouse
human_ocr_0045930	chr15	103453629	103453759	mouse_ocr_0006626	chr15	103453492	103454064	130	1.0	0.22727272727272727	0.22727272727272727	True	human	mouse
human_ocr_0007647	chr16	4558052	4558148	mouse_ocr_0006214	chr16	4557914	4558319	96	1.0	0.23703703703703705	0.23703703703703705	True	human	mouse
human_ocr_0005717	chr16	4558520	4558697	mouse_ocr_0005814	chr16	4558468	4559214	177	1.0	0.23726541554959785	0.23726541554959785	True	human	mouse
human_ocr_0035102	chr16	4595616	4595950	mouse_ocr_0026664	chr16	4595450	4596086	334	1.0	0.5251572327044025	0.5251572327044025	True	human	mouse
human_ocr_0082570	chr16	4640731	4640923	mouse_ocr_0017319	chr16	4640701	4641020	192	1.0	0.6018808777429467	0.6018808777429467	True	human	mouse
human_ocr_0004058	chr16	4684092	4684393	mouse_ocr_0014620	chr16	4683585	4684699	301	1.0	0.27019748653500897	0.27019748653500897	True	human	mouse
human_ocr_0006760	chr16	10545263	10545651	mouse_ocr_0004784	chr16	10545109	10545857	388	1.0	0.5187165775401069	0.5187165775401069	True	human	mouse
human_ocr_0007125	chr16	10835118	10835356	mouse_ocr_0004280	chr16	10834935	10835827	238	1.0	0.26681614349775784	0.26681614349775784	True	human	mouse
human_ocr_0040072	chr16	10873912	10874026	mouse_ocr_0038073	chr16	10873540	10874091	114	1.0	0.20689655172413793	0.20689655172413793	True	human	mouse
human_ocr_0018221	chr16	13940789	13941033	mouse_ocr_0009128	chr16	13940405	13941182	244	1.0	0.31402831402831405	0.31402831402831405	True	human	mouse
human_ocr_0015781	chr16	13940789	13941048	mouse_ocr_0009128	chr16	13940405	13941182	259	1.0	0.3333333333333333	0.3333333333333333	True	human	mouse
human_ocr_0017425	chr16	15958657	15958877	mouse_ocr_0025348	chr16	15958590	15959165	220	1.0	0.3826086956521739	0.3826086956521739	True	human	mouse
human_ocr_0007634	chr16	16213361	16213608	mouse_ocr_0001578	chr16	16212863	16213751	247	1.0	0.27815315315315314	0.27815315315315314	True	human	mouse
human_ocr_0000203	chr16	16303184	16303753	mouse_ocr_0002194	chr16	16302363	16303746	562	0.9876977152899824	0.4063629790310918	0.4063629790310918	True	human	mouse
human_ocr_0053771	chr16	17127446	17127506	mouse_ocr_0038132	chr16	17127368	17127581	60	1.0	0.28169014084507044	0.28169014084507044	True	human	mouse
human_ocr_0002639	chr16	17406081	17406408	mouse_ocr_0002845	chr16	17405294	17406421	327	1.0	0.290150842945874	0.290150842945874	True	human	mouse
human_ocr_0000226	chr16	17452466	17452797	mouse_ocr_0004145	chr16	17451345	17452806	331	1.0	0.2265571526351814	0.2265571526351814	True	human	mouse
human_ocr_0031259	chr16	17646596	17646790	mouse_ocr_0010530	chr16	17646101	17647024	194	1.0	0.21018418201516792	0.21018418201516792	True	human	mouse
human_ocr_0033286	chr16	17802769	17803309	mouse_ocr_0045682	chr16	17803023	17803553	286	0.5296296296296297	0.539622641509434	0.5296296296296297	True	human	mouse
human_ocr_0033286	chr16	17803339	17803611	mouse_ocr_0045682	chr16	17803023	17803553	214	0.7867647058823529	0.4037735849056604	0.4037735849056604	True	human	mouse
human_ocr_0053765	chr16	17804287	17804445	mouse_ocr_0031791	chr16	17804301	17804889	144	0.9113924050632911	0.24489795918367346	0.24489795918367346	True	human	mouse
human_ocr_0053765	chr16	17804475	17804612	mouse_ocr_0031791	chr16	17804301	17804889	137	1.0	0.23299319727891157	0.23299319727891157	True	human	mouse
human_ocr_0070803	chr16	19982647	19983165	mouse_ocr_0016374	chr16	19982864	19983271	301	0.581081081081081	0.7395577395577395	0.581081081081081	True	human	mouse
human_ocr_0001465	chr16	20426209	20426531	mouse_ocr_0007126	chr16	20425824	20426708	322	1.0	0.36425339366515835	0.36425339366515835	True	human	mouse
human_ocr_0008765	chr16	20610503	20610772	mouse_ocr_0022361	chr16	20610471	20610893	269	1.0	0.6374407582938388	0.6374407582938388	True	human	mouse
human_ocr_0051692	chr16	20642271	20642441	mouse_ocr_0024545	chr16	20642246	20642545	170	1.0	0.568561872909699	0.568561872909699	True	human	mouse
human_ocr_0051692	chr16	20642448	20642568	mouse_ocr_0024545	chr16	20642246	20642545	97	0.8083333333333333	0.32441471571906355	0.32441471571906355	True	human	mouse
human_ocr_0006177	chr16	20678095	20678330	mouse_ocr_0008859	chr16	20678029	20678368	235	1.0	0.6932153392330384	0.6932153392330384	True	human	mouse
human_ocr_0043055	chr16	20733097	20733396	mouse_ocr_0019503	chr16	20732862	20733736	299	1.0	0.34210526315789475	0.34210526315789475	True	human	mouse
human_ocr_0001915	chr16	21204587	21204867	mouse_ocr_0000760	chr16	21204280	21205385	280	1.0	0.25339366515837103	0.25339366515837103	True	human	mouse
human_ocr_0007492	chr16	22428842	22429108	mouse_ocr_0012863	chr16	22428799	22429510	266	1.0	0.37412095639943743	0.37412095639943743	True	human	mouse
human_ocr_0036029	chr16	22438466	22438603	mouse_ocr_0034123	chr16	22438423	22438659	137	1.0	0.5805084745762712	0.5805084745762712	True	human	mouse
human_ocr_0066184	chr16	24057072	24057333	mouse_ocr_0027690	chr16	24056694	24057445	261	1.0	0.34753661784287615	0.34753661784287615	True	human	mouse
human_ocr_0050000	chr16	24282298	24282452	mouse_ocr_0034818	chr16	24282194	24282714	154	1.0	0.29615384615384616	0.29615384615384616	True	human	mouse
human_ocr_0050000	chr16	24282453	24282648	mouse_ocr_0034818	chr16	24282194	24282714	195	1.0	0.375	0.375	True	human	mouse
human_ocr_0031889	chr16	24403888	24404010	mouse_ocr_0030982	chr16	24403748	24404248	122	1.0	0.244	0.244	True	human	mouse
human_ocr_0031889	chr16	24404084	24404303	mouse_ocr_0030982	chr16	24403748	24404248	164	0.7488584474885844	0.328	0.328	True	human	mouse
human_ocr_0085175	chr16	25052941	25053106	mouse_ocr_0024129	chr16	25052826	25053297	165	1.0	0.3503184713375796	0.3503184713375796	True	human	mouse
human_ocr_0027036	chr16	25064713	25064775	mouse_ocr_0015395	chr16	25064592	25064868	62	1.0	0.2246376811594203	0.2246376811594203	True	human	mouse
human_ocr_0027036	chr16	25064776	25064833	mouse_ocr_0015395	chr16	25064592	25064868	57	1.0	0.20652173913043478	0.20652173913043478	True	human	mouse
human_ocr_0023135	chr16	25407135	25407489	mouse_ocr_0002911	chr16	25407012	25408079	354	1.0	0.33177132146204313	0.33177132146204313	True	human	mouse
human_ocr_0023135	chr16	25407603	25407817	mouse_ocr_0002911	chr16	25407012	25408079	214	1.0	0.20056232427366447	0.20056232427366447	True	human	mouse
human_ocr_0005771	chr16	29579328	29579602	mouse_ocr_0013417	chr16	29578990	29580040	274	1.0	0.26095238095238094	0.26095238095238094	True	human	mouse
human_ocr_0049280	chr16	30060479	30060610	mouse_ocr_0004832	chr16	30060353	30060795	131	1.0	0.29638009049773756	0.29638009049773756	True	human	mouse
human_ocr_0003134	chr16	32246479	32246842	mouse_ocr_0001146	chr16	32246376	32247431	363	1.0	0.34407582938388626	0.34407582938388626	True	human	mouse
human_ocr_0015631	chr16	32644009	32644579	mouse_ocr_0021117	chr16	32643719	32644967	570	1.0	0.4567307692307692	0.4567307692307692	True	human	mouse
human_ocr_0012849	chr16	32914115	32914416	mouse_ocr_0007495	chr16	32913760	32914899	301	1.0	0.2642669007901668	0.2642669007901668	True	human	mouse
human_ocr_0005382	chr16	35768883	35769139	mouse_ocr_0018558	chr16	35768729	35769624	256	1.0	0.2860335195530726	0.2860335195530726	True	human	mouse
human_ocr_0043569	chr16	37682677	37682728	mouse_ocr_0026166	chr16	37682652	37682897	51	1.0	0.20816326530612245	0.20816326530612245	True	human	mouse
human_ocr_0043569	chr16	37682732	37682810	mouse_ocr_0026166	chr16	37682652	37682897	78	1.0	0.3183673469387755	0.3183673469387755	True	human	mouse
human_ocr_0002834	chr16	37868508	37868997	mouse_ocr_0024387	chr16	37867701	37869404	489	1.0	0.28714034057545507	0.28714034057545507	True	human	mouse
human_ocr_0029106	chr16	42907305	42907455	mouse_ocr_0005016	chr16	42907181	42907878	150	1.0	0.2152080344332855	0.2152080344332855	True	human	mouse
human_ocr_0029106	chr16	42907551	42907725	mouse_ocr_0005016	chr16	42907181	42907878	174	1.0	0.24964131994261118	0.24964131994261118	True	human	mouse
human_ocr_0038826	chr16	42947095	42947311	mouse_ocr_0022599	chr16	42947090	42947400	216	1.0	0.6967741935483871	0.6967741935483871	True	human	mouse
human_ocr_0038826	chr16	42947320	42947409	mouse_ocr_0022599	chr16	42947090	42947400	80	0.898876404494382	0.25806451612903225	0.25806451612903225	True	human	mouse
human_ocr_0038908	chr16	43129994	43130336	mouse_ocr_0027897	chr16	43130086	43130967	250	0.7309941520467836	0.28376844494892167	0.28376844494892167	True	human	mouse
human_ocr_0038908	chr16	43130336	43130564	mouse_ocr_0027897	chr16	43130086	43130967	228	1.0	0.25879682179341656	0.25879682179341656	True	human	mouse
human_ocr_0038908	chr16	43130566	43131046	mouse_ocr_0027897	chr16	43130086	43130967	401	0.8354166666666667	0.4551645856980704	0.4551645856980704	True	human	mouse
human_ocr_0025889	chr16	43506501	43506720	mouse_ocr_0023196	chr16	43506242	43506769	219	1.0	0.4155597722960152	0.4155597722960152	True	human	mouse
human_ocr_0018876	chr16	43539820	43540214	mouse_ocr_0037075	chr16	43539945	43540407	269	0.682741116751269	0.5822510822510822	0.5822510822510822	True	human	mouse
human_ocr_0018876	chr16	43540233	43540434	mouse_ocr_0037075	chr16	43539945	43540407	174	0.8656716417910447	0.37662337662337664	0.37662337662337664	True	human	mouse
human_ocr_0012354	chr16	43802069	43802268	mouse_ocr_0039535	chr16	43801799	43802352	199	1.0	0.35985533453887886	0.35985533453887886	True	human	mouse
human_ocr_0002821	chr16	44172904	44173227	mouse_ocr_0001399	chr16	44172745	44173887	323	1.0	0.28283712784588444	0.28283712784588444	True	human	mouse
human_ocr_0002821	chr16	44173227	44173483	mouse_ocr_0001399	chr16	44172745	44173887	256	1.0	0.22416812609457093	0.22416812609457093	True	human	mouse
human_ocr_0003970	chr16	44746138	44746401	mouse_ocr_0005141	chr16	44745485	44746700	263	1.0	0.21646090534979423	0.21646090534979423	True	human	mouse
human_ocr_0018729	chr16	45757051	45757250	mouse_ocr_0032031	chr16	45756876	45757175	124	0.6231155778894473	0.41471571906354515	0.41471571906354515	True	human	mouse
human_ocr_0004225	chr16	50432257	50432614	mouse_ocr_0005933	chr16	50431350	50432821	357	1.0	0.24269204622705642	0.24269204622705642	True	human	mouse
human_ocr_0062480	chr16	52081918	52082014	mouse_ocr_0044507	chr16	52081879	52082154	96	1.0	0.3490909090909091	0.3490909090909091	True	human	mouse
human_ocr_0062480	chr16	52082094	52082170	mouse_ocr_0044507	chr16	52081879	52082154	60	0.7894736842105263	0.21818181818181817	0.21818181818181817	True	human	mouse
human_ocr_0041551	chr16	52333684	52333817	mouse_ocr_0002663	chr16	52333493	52334045	133	1.0	0.24094202898550723	0.24094202898550723	True	human	mouse
human_ocr_0041551	chr16	52333864	52333979	mouse_ocr_0002663	chr16	52333493	52334045	115	1.0	0.20833333333333334	0.20833333333333334	True	human	mouse
human_ocr_0042790	chr16	52450268	52450326	mouse_ocr_0043386	chr16	52450278	52450467	48	0.8275862068965517	0.25396825396825395	0.25396825396825395	True	human	mouse
human_ocr_0058063	chr16	55816311	55816473	mouse_ocr_0007208	chr16	55816193	55816936	162	1.0	0.2180349932705249	0.2180349932705249	True	human	mouse
human_ocr_0058063	chr16	55816494	55816800	mouse_ocr_0007208	chr16	55816193	55816936	306	1.0	0.41184387617765816	0.41184387617765816	True	human	mouse
human_ocr_0001662	chr16	55974042	55974378	mouse_ocr_0004533	chr16	55973360	55974930	336	1.0	0.2140127388535032	0.2140127388535032	True	human	mouse
human_ocr_0005613	chr16	58670504	58670745	mouse_ocr_0000795	chr16	58669856	58671001	241	1.0	0.21048034934497817	0.21048034934497817	True	human	mouse
human_ocr_0028187	chr16	63863947	63864272	mouse_ocr_0029659	chr16	63863880	63864481	325	1.0	0.540765391014975	0.540765391014975	True	human	mouse
human_ocr_0044435	chr16	64723782	64723973	mouse_ocr_0041818	chr16	64723730	64724038	191	1.0	0.6201298701298701	0.6201298701298701	True	human	mouse
human_ocr_0010073	chr16	70351690	70351820	mouse_ocr_0010973	chr16	70351703	70352271	117	0.9	0.20598591549295775	0.20598591549295775	True	human	mouse
human_ocr_0010073	chr16	70351953	70352140	mouse_ocr_0010973	chr16	70351703	70352271	187	1.0	0.32922535211267606	0.32922535211267606	True	human	mouse
human_ocr_0057384	chr16	75909130	75909256	mouse_ocr_0013481	chr16	75909001	75909492	126	1.0	0.25661914460285135	0.25661914460285135	True	human	mouse
human_ocr_0011460	chr16	76432409	76432718	mouse_ocr_0030776	chr16	76432275	76432921	309	1.0	0.47832817337461303	0.47832817337461303	True	human	mouse
